word_id,word,sentence_id,sentence,,,,,,,,,,,,,,,,,,,
h3gikil15a4_w,neighborhood,h3gikil15a4_d,"the area of a town that surrounds someone's home, or the people who live in this area",,,,,,,,,,,,,,,,,,,
1k-AsMjTZbI_w,action,1k-AsMjTZbI_d,"the process of doing something, especially when dealing with a problem or difficulty",,,,,,,,,,,,,,,,,,,
DvcwO5iqUlA_w,whisper,DvcwO5iqUlA_d,"to speak very quietly, using the breath but not the voice, so that only the person close to you can hear you",,,,,,,,,,,,,,,,,,,
eMWPveqzDsE_w,construed,eMWPveqzDsE_d,to understand the meaning of something in a particular way,,,,,,,,,,,,,,,,,,,
Dt9aqWLkAnI_w,belong to,Dt9aqWLkAnI_d,to be someone's property,,,,,,,,,,,,,,,,,,,
jkNrqIsk3v0_w,summon,jkNrqIsk3v0_d,"to order someone to come to or be present at a particular place, or to officially arrange a meeting of people",,,,,,,,,,,,,,,,,,,
Miy-F4TYnso_w,agency,Miy-F4TYnso_d,a business that represents one group of people when dealing with another group,,,,,,,,,,,,,,,,,,,
pWXcMusN_mw_w,duplicate,pWXcMusN_mw_d,to make an exact copy of something,,,,,,,,,,,,,,,,,,,
QIeft8689iA_w,agitate,QIeft8689iA_d,"to argue forcefully, especially in public, in order to achieve a particular type of change",,,,,,,,,,,,,,,,,,,
0WtA2tG2DYA_w,tact,0WtA2tG2DYA_d,the ability to say or do the right thing without making anyone unhappy or angry,,,,,,,,,,,,,,,,,,,
BWpU3Ya3iJo_w,metal,BWpU3Ya3iJo_d,"a chemical element, such as iron or gold, or a mixture of such elements, such as steel, that is generally hard and strong, and through which electricity and heat can travel",,,,,,,,,,,,,,,,,,,
QMUp3oPcLB8_w,dribble,QMUp3oPcLB8_d,The water was barely dribbling out of the tap.,,,,,,,,,,,,,,,,,,,
n-9gQsRj0kY_w,via - 1,n-9gQsRj0kY_d,going through or stopping at a place on the way to another place,,,,,,,,,,,,,,,,,,,
Opb1diw9DCg_w,garrulous,Opb1diw9DCg_d,"having the habit of talking a lot, especially about things that are not important",,,,,,,,,,,,,,,,,,,
6nwBq3QX9J0_w,inestimable,6nwBq3QX9J0_d,"extremely great, or too great to be described or expressed exactly",,,,,,,,,,,,,,,,,,,
BsarjXadUR0_w,laugh at,BsarjXadUR0_d,to show that you think someone or something is stupid.,,,,,,,,,,,,,,,,,,,
gAyLOpZm3zc_w,bargain,gAyLOpZm3zc_d,something on sale at a lower price than its true value.,,,,,,,,,,,,,,,,,,,
7S-pRkbzQ1I_w,nick,7S-pRkbzQ1I_d,to steal something  pinch,,,,,,,,,,,,,,,,,,,
BH7-iBjng_8_w,underestimate - 2,BH7-iBjng_8_d,"to fail to understand how strong, skillful, intelligent, or determined someone, especially a competitor, is",,,,,,,,,,,,,,,,,,,
veDy2PmkmFU_w,component,veDy2PmkmFU_d,"one of the parts of a system, process, or machine.",,,,,,,,,,,,,,,,,,,
SZa4F8UXb5I_w,phenomenal,SZa4F8UXb5I_d,unusually great; much more or much better.,,,,,,,,,,,,,,,,,,,
0EaLX2t1wPU_w,rapid,0EaLX2t1wPU_d,fast or sudden.,,,,,,,,,,,,,,,,,,,
W0LkToF-EPw_w,swamp,W0LkToF-EPw_d,"to have too many of something, or give someone too much to do.",,,,,,,,,,,,,,,,,,,
ii0pewO8jNI_w,surreptitious,ii0pewO8jNI_d,"done secretly, without anyone seeing or knowing",,,,,,,,,,,,,,,,,,,
vlRgT4SgD_s_w,ambiguous,vlRgT4SgD_s_d,"Having more than one meaning and, so, is unclear",,,,,,,,,,,,,,,,,,,
OkXcKTEeDrA_w,avenue,OkXcKTEeDrA_d,"a wide road with trees or tall buildings on both sides, or a wide country path or road with trees on both sides",,,,,,,,,,,,,,,,,,,
ojXO5l3LfoM_w,approximately,ojXO5l3LfoM_d,close to a particular number or time although not exactly that number or time.,,,,,,,,,,,,,,,,,,,
mtVcZlcW_sg_w,atrocious,mtVcZlcW_sg_d,of very bad quality,,,,,,,,,,,,,,,,,,,
uhg87vE3L0k_w,mannerly ,uhg87vE3L0k_d,well-mannered; polite.,,,,,,,,,,,,,,,,,,,
uVSqiNJCpLc_w,nominate,uVSqiNJCpLc_d,"to officially suggest someone for an election, job, position, or honour ",,,,,,,,,,,,,,,,,,,
yCHXjHNktm0_w,giggle,yCHXjHNktm0_d,"to laugh repeatedly in a quiet but uncontrolled way, often at something silly or rude or when you are nervous",,,,,,,,,,,,,,,,,,,
2A5tpFkt8ic_w,exult,2A5tpFkt8ic_d,"to express great pleasure or happiness, especially at someone else's defeat or failure",,,,,,,,,,,,,,,,,,,
iQh2Ly1TSpQ_w,wander,iQh2Ly1TSpQ_d,to walk around slowly in a relaxed way or without any clear purpose or direction.,,,,,,,,,,,,,,,,,,,
ZPF9GduJXiA_w,miser,ZPF9GduJXiA_d,someone who loves to keep all their money and is reluctant or unwilling to spend it. ,,,,,,,,,,,,,,,,,,,
T_Z98eebOH4_w,phenomenon,T_Z98eebOH4_d,"something that exists and can be seen, felt, tasted, etc., especially something unusual or interesting",,,,,,,,,,,,,,,,,,,
AJbqUacnP-g_w,stupendous,AJbqUacnP-g_d,"very surprising, usually in a pleasing way, especially by being large in amount or size",,,,,,,,,,,,,,,,,,,
HursY-R9rqE_w,ease,HursY-R9rqE_d,"to make or become less severe, difficult, unpleasant, painful, etc.",,,,,,,,,,,,,,,,,,,
igs1Z9qDB1k_w,rescue,igs1Z9qDB1k_d,"to help someone or something out of a dangerous, harmful, or unpleasant situation.",,,,,,,,,,,,,,,,,,,
fsV1Qztx9wE_w,expand,fsV1Qztx9wE_d,"to increase in size, number, or importance, or to make something increase in this way.",,,,,,,,,,,,,,,,,,,
hQudNswgkKE_w,author,hQudNswgkKE_d,"A writer of a book, article, or document.",,,,,,,,,,,,,,,,,,,
jk1P2yRbrEA_w,unexpected,jk1P2yRbrEA_d,not expected,,,,,,,,,,,,,,,,,,,
PK8Xkko03cs_w,assure,PK8Xkko03cs_d,"to promise or tell something to someone confidently or firmly, or to cause someone to feel certain by removing doubt",,,,,,,,,,,,,,,,,,,
f6Iw1o3XV14_w,annoy,f6Iw1o3XV14_d,to make someone angry,,,,,,,,,,,,,,,,,,,
gM7W5P_OrvQ_w,convert,gM7W5P_OrvQ_d,to (cause something or someone to) change in form or character,,,,,,,,,,,,,,,,,,,
I6_GW8TBU3E_w,agnostic,I6_GW8TBU3E_d,a person who claims neither faith nor disbelief in the existence of God,,,,,,,,,,,,,,,,,,,
LKlGF65Xgm0_w,flourish,LKlGF65Xgm0_d,to grow or develop successfully,,,,,,,,,,,,,,,,,,,
B2xV05A7TbI_w,add,B2xV05A7TbI_d,to put two or more numbers or amounts together to get a total to put two or more numbers or amounts together to get a total,,,,,,,,,,,,,,,,,,,
9nv55rJUEkA_w,peevish,9nv55rJUEkA_d,easily annoyed,,,,,,,,,,,,,,,,,,,
vhi1ETHILvY_w,residential,vhi1ETHILvY_d,relating to where you live or have lived,,,,,,,,,,,,,,,,,,,
_dwG7oAYTWo_w,necessity,_dwG7oAYTWo_d,The need for something.,,,,,,,,,,,,,,,,,,,
_dwG7oAYTWo_w,necessity,_dwG7oAYTWo_e1,Is there any necessity to reply to her letter?,,,,,,,,,,,,,,,,,,,
_dwG7oAYTWo_w,necessity,_dwG7oAYTWo_e2,Water is a necessity of life because failure to drink water in three days will cause death.,,,,,,,,,,,,,,,,,,,
_dwG7oAYTWo_w,necessity,_dwG7oAYTWo_e3,"You can come early if you want to, but there's no necessity for it.",,,,,,,,,,,,,,,,,,,
_dwG7oAYTWo_w,necessity,_dwG7oAYTWo_e4,"In my work, a computer is a necessity.",,,,,,,,,,,,,,,,,,,
_dwG7oAYTWo_w,necessity,_dwG7oAYTWo_w,necessity,,,,,,,,,,,,,,,,,,,
gCckaUKv4WM_w,suitable,gCckaUKv4WM_d,acceptable or right for someone or something ,,,,,,,,,,,,,,,,,,,
BwHKycUKnYM_w,situation,BwHKycUKnYM_d,the set of things that are happening and the conditions that exist at a particular time and place,,,,,,,,,,,,,,,,,,,
aU7Yxmt7Obw_w,argue,aU7Yxmt7Obw_d,"to speak angrily to someone, telling that person that you disagree with them.",,,,,,,,,,,,,,,,,,,
yy5l6mYvqIg_w,fulfil,yy5l6mYvqIg_d,"If you fulfill something such as a promise, dream, or hope, you do what you said or hoped you would do.",,,,,,,,,,,,,,,,,,,
Qa_xoeJIJBs_w,become,Qa_xoeJIJBs_d,to start to be,,,,,,,,,,,,,,,,,,,
R58IiIlbEPs_w,permission,R58IiIlbEPs_d,"If someone is given permission to do something, they are allowed to do it",,,,,,,,,,,,,,,,,,,
OtlvzXZG_Uk_w,succinct,OtlvzXZG_Uk_d,said in a clear and short way; expressing what needs to be said without unnecessary words,,,,,,,,,,,,,,,,,,,
yxme3eH9KiI_w,think over,yxme3eH9KiI_d,to consider an idea or plan carefully before making a decision,,,,,,,,,,,,,,,,,,,
gCeq77IenX4_w,proactive,gCeq77IenX4_d,taking action by causing change and not only reacting to change when it happens,,,,,,,,,,,,,,,,,,,
Q95GDH2EpT4_w,conscious,Q95GDH2EpT4_d,to notice that a particular thing or person exists or is present,,,,,,,,,,,,,,,,,,,
mUHIG52DXPY_w,technique,mUHIG52DXPY_d,a way of doing an activity that needs skill.,,,,,,,,,,,,,,,,,,,
V3NiqtfUBm4_w,dialogue,V3NiqtfUBm4_d,"Conversation that is written for a book, play or film.",,,,,,,,,,,,,,,,,,,
Yxi3agAUBXQ_w,relegate,Yxi3agAUBXQ_d,to put someone or something into a lower or less important rank or position,,,,,,,,,,,,,,,,,,,
hfy-JZGyIMQ_w,weird,hfy-JZGyIMQ_d,"very strange and unusual, unexpected, or not natural.",,,,,,,,,,,,,,,,,,,
0k_QNlHob74_w,break down,0k_QNlHob74_d,"If a machine or vehicle breaks down, it stops working",,,,,,,,,,,,,,,,,,,
thB4bYtMedE_w,pejorative,thB4bYtMedE_d,"expressing disapproval, or suggesting that something is not good or is of no importance",,,,,,,,,,,,,,,,,,,
FQMfuZZB4VI_w,remorse,FQMfuZZB4VI_d,a feeling of sadness and being sorry for something you have done,,,,,,,,,,,,,,,,,,,
sUGW7VoKw00_w,exempt,sUGW7VoKw00_d,free from an obligation or liability imposed on others. ,,,,,,,,,,,,,,,,,,,
F7hqMlZEL_E_w,choke up,F7hqMlZEL_E_d,to become unable to speak or almost begin to cry because of sadness or strong emotion,,,,,,,,,,,,,,,,,,,
Nu_XEya-gQA_w,effrontery,Nu_XEya-gQA_d,extreme rudeness without any ability to understand that your behaviour is not acceptable to other people,,,,,,,,,,,,,,,,,,,
H8GPCrTnXjM_w,willing,H8GPCrTnXjM_d,to be happy to do something if it needed. ,,,,,,,,,,,,,,,,,,,
AVDuEdEExK8_w,implore,AVDuEdEExK8_d,"to ask someone to do or not do something in a very sincere, emotional, and determined way",,,,,,,,,,,,,,,,,,,
nfhqebRoL08_w,direct,nfhqebRoL08_d,without anyone or anything else being involved or between,,,,,,,,,,,,,,,,,,,
3N7i4iMB4_U_w,abash,3N7i4iMB4_U_d,to embarrass someone or make them feel uncomfortable,,,,,,,,,,,,,,,,,,,
piaQCUPYog8_w,mundane,piaQCUPYog8_d,lacking interest or excitement; dull.,,,,,,,,,,,,,,,,,,,
sdmxMoHYuoU_w,objective,sdmxMoHYuoU_d,something that you plan to do or achieve ,,,,,,,,,,,,,,,,,,,
KJrJbhqosag_w,matter,KJrJbhqosag_d,"the reason for pain, worry, or a problem",,,,,,,,,,,,,,,,,,,
30weefbWxWs_w,no one,30weefbWxWs_d,no person,,,,,,,,,,,,,,,,,,,
vnOTLize640_w,flummox,vnOTLize640_d,to confuse someone so much that they do not know what to do,,,,,,,,,,,,,,,,,,,
sOeSDdQ8GhM_w,discharge,sOeSDdQ8GhM_d,"to allow someone officially to leave somewhere, especially a hospital or a law court",,,,,,,,,,,,,,,,,,,
OULWYgqS9ek_w,forbid,OULWYgqS9ek_d,"to refuse to allow something, especially officially, or to prevent a particular plan of action by making it impossible",,,,,,,,,,,,,,,,,,,
JyqULf1GsxQ_w,multiple,JyqULf1GsxQ_d,"having or involving several parts, elements, or members ",,,,,,,,,,,,,,,,,,,
WOBBWh9xyBM_w,knotty,WOBBWh9xyBM_d,(of a problem or difficulty) complicated and difficult to solve.,,,,,,,,,,,,,,,,,,,
FYrSrNzUu_s_w,enjoin,FYrSrNzUu_s_d,to tell someone to do something or to behave in a particular way,,,,,,,,,,,,,,,,,,,
ZkPqEGgCxaY_w,abnegation,ZkPqEGgCxaY_d,"the act of not allowing yourself to have something, especially something you like or want",,,,,,,,,,,,,,,,,,,
pXieXJmVbdg_w,evocative,pXieXJmVbdg_d,making you remember or imagine something pleasant,,,,,,,,,,,,,,,,,,,
3G3wXa7Ax_A_w,company,3G3wXa7Ax_A_d,"the fact of being with a person or people, or the person or people you are with",,,,,,,,,,,,,,,,,,,
mb920DFo394_w,essential,mb920DFo394_d,necessary or needed,,,,,,,,,,,,,,,,,,,
VBPM3PMRzO4_w,repudiate,VBPM3PMRzO4_d,to refuse to accept or obey something or someone; reject,,,,,,,,,,,,,,,,,,,
rLPUVyQVRb8_w,brainteaser,rLPUVyQVRb8_d,"a problem for which it is hard to find the answer, especially one which people enjoy trying to solve as a game",,,,,,,,,,,,,,,,,,,
Ul_l1OSDl7o_w,enclose,Ul_l1OSDl7o_d,to surround something,,,,,,,,,,,,,,,,,,,
Y-uc0ngCjrk_w,remedy,Y-uc0ngCjrk_d,to do something to correct or improve something that is wrong,,,,,,,,,,,,,,,,,,,
vWRDJTCpXa4_w,defamation,vWRDJTCpXa4_d,the action of damaging the reputation of a person or group by saying or writing bad things about them that are not true,,,,,,,,,,,,,,,,,,,
dqSzE5KFNZA_w,already,dqSzE5KFNZA_d,before the present time,,,,,,,,,,,,,,,,,,,
mzdCh_9o5JA_w,petulant,mzdCh_9o5JA_d,easily annoyed and complaining in a rude way like a child.,,,,,,,,,,,,,,,,,,,
VFYKgoGhbVc_w,ache,VFYKgoGhbVc_d,a continuous pain that is unpleasant but not very strong,,,,,,,,,,,,,,,,,,,
IcTCDlydAHk_w,properly,IcTCDlydAHk_d,"correctly, or in a satisfactory way",,,,,,,,,,,,,,,,,,,
gglZG3bINHs_w,tenacious,gglZG3bINHs_d,"holding tightly onto something, or keeping an opinion in a determined way",,,,,,,,,,,,,,,,,,,
Z5lCjz9u0c4_w,carry on,Z5lCjz9u0c4_d,"If you carry on doing something, you continue to do it.",,,,,,,,,,,,,,,,,,,
LAPxQ3yABkc_w,ebb,LAPxQ3yABkc_d,"If a physical or emotional feeling ebbs, it becomes less strong or disappears",,,,,,,,,,,,,,,,,,,
c1KkkUmCbrM_w,petrified,c1KkkUmCbrM_d,extremely frightened,,,,,,,,,,,,,,,,,,,
R2N4OQE-q3c_w,moreover,R2N4OQE-q3c_d,(used to add information) also and more importantly,,,,,,,,,,,,,,,,,,,
Z30Ak743EEM_w,zap,Z30Ak743EEM_d,to go somewhere or do something quickly,,,,,,,,,,,,,,,,,,,
wZ8tqkmf1kQ_w,possibility,wZ8tqkmf1kQ_d,A chance that something may happen or be true,,,,,,,,,,,,,,,,,,,
fcwVXkPLpgU_w,shrewd,fcwVXkPLpgU_d,"having or based on a clear understanding and good judgment of a situation, resulting in an advantage",,,,,,,,,,,,,,,,,,,
wIZfRACbuPo_w,funeral,wIZfRACbuPo_d,a (usually religious) ceremony for burying or burning the body of a dead person,,,,,,,,,,,,,,,,,,,
NZP5L3c_-kw_w,missile,NZP5L3c_-kw_d,a flying weapon that has its own engine so that it can travel a long distance before exploding at the place that it has been aimed at,,,,,,,,,,,,,,,,,,,
TRfzwAigL2w_w,waddle,TRfzwAigL2w_d,"(usually of a person or animal with short legs and a fat body) to walk with short steps, moving the body from one side to the other",,,,,,,,,,,,,,,,,,,
nk80uUfZnsM_w,mode,nk80uUfZnsM_d,"a way of operating, living, or behaving",,,,,,,,,,,,,,,,,,,
pIU3UECqksw_w,altercation,pIU3UECqksw_d,a loud argument or disagreement,,,,,,,,,,,,,,,,,,,
zdwZy6pMJwk_w,admit,zdwZy6pMJwk_d,"to agree that something is true, especially unwillingly.",,,,,,,,,,,,,,,,,,,
29HmB-dzhZo_w,plead,29HmB-dzhZo_d,"to make an urgent, emotional statement or request for something.",,,,,,,,,,,,,,,,,,,
r7sSMy9iqQA_w,consciousness,r7sSMy9iqQA_d,the state of understanding and realizing something,,,,,,,,,,,,,,,,,,,
fHagURBiKXE_w,upright,fHagURBiKXE_d,straight up or vertical.,,,,,,,,,,,,,,,,,,,
a2oGVqtgvwc_w,exactly,a2oGVqtgvwc_d,used when you are giving or asking for information that is completely correct,,,,,,,,,,,,,,,,,,,
wffsOMue21o_w,miracle,wffsOMue21o_d,,,,,,,,,,,,,,,,,,,,
bmqS93j8WJ8_w,capable,bmqS93j8WJ8_d,"able to do things effectively and skillfully, and to achieve resultsShe's a very capable judge.",,,,,,,,,,,,,,,,,,,
Zuk10Ula-LI_w,immaculate,Zuk10Ula-LI_d,perfectly clean or tidy,,,,,,,,,,,,,,,,,,,
qpuq0EtCurU_w,severe,qpuq0EtCurU_d,"causing very great pain, difficulty, worry, damage, etc.; very serious",,,,,,,,,,,,,,,,,,,
OpaA62WVcgE_w,errand,OpaA62WVcgE_d,a short journey either to take a message or to take or collect something.,,,,,,,,,,,,,,,,,,,
2BPZs83dBQg_w,particularly,2BPZs83dBQg_d,"especially, or more than usual",,,,,,,,,,,,,,,,,,,
ZjGAKalxAYU_w,reflect,ZjGAKalxAYU_d,"to show, express, or be a sign of something",,,,,,,,,,,,,,,,,,,
YaFdfkMozE4_w,come down with,YaFdfkMozE4_d,"to start to suffer from an illness, especially one that is not serious",,,,,,,,,,,,,,,,,,,
R7Mdus_PuVk_w,gloat,R7Mdus_PuVk_d,to feel pleasure because to your own success/ good luck or someone else's failure/bad luck.,,,,,,,,,,,,,,,,,,,
qGj5J3oI100_w,neither,qGj5J3oI100_d,not either of two things or people ,,,,,,,,,,,,,,,,,,,
IfXpH2RFlP4_w,shatter,IfXpH2RFlP4_d,to (cause something to) break suddenly into very small pieces,,,,,,,,,,,,,,,,,,,
3hAYTF2TKGc_w,redo,3hAYTF2TKGc_d,to do something again,,,,,,,,,,,,,,,,,,,
HStLfm7kKck_w,crucial,HStLfm7kKck_d,Extremely important or necessary ,,,,,,,,,,,,,,,,,,,
OmSt-ldl6_A_w,arrange,OmSt-ldl6_A_d,"to plan, prepare for, or organize something. ",,,,,,,,,,,,,,,,,,,
X5Fy2cQbje4_w,adventure,X5Fy2cQbje4_d,"an unusual, exciting, and possibly dangerous activity, such as a trip or experience, or the excitement produced by such an activity",,,,,,,,,,,,,,,,,,,
AHaC7ncPHjM_w,diverse,AHaC7ncPHjM_d,Including Many different types of people or things.,,,,,,,,,,,,,,,,,,,
YuqMCQusc9I_w,jerk,YuqMCQusc9I_d,"to make a short sudden movement, or to cause someone or something to do this.",,,,,,,,,,,,,,,,,,,
XYAkPuNj0Q8_w,convenient,XYAkPuNj0Q8_d,suitable for your purposes and needs and causing the least difficulty,,,,,,,,,,,,,,,,,,,
FFAtBcMZ44Y_w,quote,FFAtBcMZ44Y_d,to repeat the words that someone else has said or written,,,,,,,,,,,,,,,,,,,
21Toxytaq_A_w,bolster,21Toxytaq_A_d,to support or improve something or make it stronger,,,,,,,,,,,,,,,,,,,
oM71coRMGt0_w,against,oM71coRMGt0_d,next to and touching or being supported by (something),,,,,,,,,,,,,,,,,,,
WX4SAl0w4fA_w,embarrassed,WX4SAl0w4fA_d,feeling ashamed or shy,,,,,,,,,,,,,,,,,,,
oGa_MzmEhfE_w,bad tempered,oGa_MzmEhfE_d,A bad-tempered person becomes angry and annoyed easily.,,,,,,,,,,,,,,,,,,,
A_ND2Q9fO2s_w,embassy,A_ND2Q9fO2s_d,the group of people who represent their country in a foreign country,,,,,,,,,,,,,,,,,,,
48WUtsrvBYg_w,soothing,48WUtsrvBYg_d,making you feel calm,,,,,,,,,,,,,,,,,,,
bJA2HuIKJTQ_w,afraid,bJA2HuIKJTQ_d,Used to express polite or formal apology or regret.,,,,,,,,,,,,,,,,,,,
OEimyhS2v48_w,announce,OEimyhS2v48_d,to make something known or tell people about something officially.,,,,,,,,,,,,,,,,,,,
QqMFMk07hbc_w,aspiring,QqMFMk07hbc_d,wishing to become successful in a particular type of job or activity,,,,,,,,,,,,,,,,,,,
DAncSE6TBaA_w,ceo,DAncSE6TBaA_d,chief executive officer the person with the most important position in a company,,,,,,,,,,,,,,,,,,,
2H-t8bYQGUE_w,flexible,2H-t8bYQGUE_d,able to change or be changed easily according to the situation.  ,,,,,,,,,,,,,,,,,,,
S9qHBdiXN4U_w,treatment,S9qHBdiXN4U_d,"the use of drugs, exercises, etc. to cure a person of an illness or injury.",,,,,,,,,,,,,,,,,,,
B7idRBMZUvw_w,brawl,B7idRBMZUvw_d,"to fight in a rough, noisy, uncontrolled way",,,,,,,,,,,,,,,,,,,
Zv9uPzMreHQ_w,convince,Zv9uPzMreHQ_d,to persuade someone or to cause someone to believe something or to do something.,,,,,,,,,,,,,,,,,,,
cJ0FKENj2P0_w,unfamiliar,cJ0FKENj2P0_d,not known to you,,,,,,,,,,,,,,,,,,,
1_DthSKKZDU_w,demonstrate,1_DthSKKZDU_d,to show or make something clear.,,,,,,,,,,,,,,,,,,,
vi-htncM10c_w,cognitive,vi-htncM10c_d,connected with thinking or conscious mental processes,,,,,,,,,,,,,,,,,,,
OLodODJ-AVU_w,favor,OLodODJ-AVU_d,approval or support of someone or something,,,,,,,,,,,,,,,,,,,
u780GxfAR7M_w,cranky,u780GxfAR7M_d,easily annoyed or upset,,,,,,,,,,,,,,,,,,,
cUPWJz6KO2c_w,empathy,cUPWJz6KO2c_d,the ability to share someone else's feelings or experiences by imagining what it would be like to be in that person's situation,,,,,,,,,,,,,,,,,,,
j256zuxyfwI_w,anticipate,j256zuxyfwI_d,To imagine or expect that something will happen,,,,,,,,,,,,,,,,,,,
Py6-Ah38uGE_w,fare,Py6-Ah38uGE_d,the money that you pay for a journey in a vehicle such as a bus or train,,,,,,,,,,,,,,,,,,,
XNGLow435p8_w,recoil,XNGLow435p8_d,to move back because of fear or disgust (= dislike or disapproval),,,,,,,,,,,,,,,,,,,
j8-wc_TJVAQ_w,control,j8-wc_TJVAQ_d,"to order, limit, or rule something, or someone's actions or behavior.",,,,,,,,,,,,,,,,,,,
G4uo3UzqvGc_w,protect ,G4uo3UzqvGc_d,"to keep someone or something safe from injury, damage, or loss",,,,,,,,,,,,,,,,,,,
L86y2iRJHOU_w,alliance,L86y2iRJHOU_d,"a group of countries, political parties, or people who have agreed to work together because of shared interests or aims",,,,,,,,,,,,,,,,,,,
Tnqdxu8niOQ_w,permit,Tnqdxu8niOQ_d,to allow something,,,,,,,,,,,,,,,,,,,
nq9PduKLbQc_w,hassle,nq9PduKLbQc_d,(a situation causing) difficulty or trouble,,,,,,,,,,,,,,,,,,,
Y92FGx2FIMM_w,discrimination,Y92FGx2FIMM_d,"the unjust or prejudicial treatment of different categories of people, especially on the grounds of race, age, sex, or disability.",,,,,,,,,,,,,,,,,,,
yLYWaEPYJXE_w,heap,yLYWaEPYJXE_d,an untidy pile or mass of things,,,,,,,,,,,,,,,,,,,
fXbEW56zHiA_w,displeased,fXbEW56zHiA_d,annoyed or unhappy,,,,,,,,,,,,,,,,,,,
68GdgKqKsrk_w,issue,68GdgKqKsrk_d,a subject or problem that people are thinking and talking about.,,,,,,,,,,,,,,,,,,,
nnIo6Q41SY0_w,profound,nnIo6Q41SY0_d,felt or experienced very strongly or in an extreme way.,,,,,,,,,,,,,,,,,,,
HJEGTd-qang_w,penniless,HJEGTd-qang_d,having no money,,,,,,,,,,,,,,,,,,,
yT_roL9ern0_w,buzzy,yT_roL9ern0_d,"exciting, especially because a lot of people are present and a lot of things are happening",,,,,,,,,,,,,,,,,,,
JNhM-G9lIKQ_w,agitate,JNhM-G9lIKQ_d,to make someone feel worried or angry,,,,,,,,,,,,,,,,,,,
ZiNB03yroDw_w,expectation,ZiNB03yroDw_d,,,,,,,,,,,,,,,,,,,,
Vn-G3CrUtrg_w,deem,Vn-G3CrUtrg_d,to consider or judge something in a particular way,,,,,,,,,,,,,,,,,,,
5dfUuufFLZk_w,military,5dfUuufFLZk_d,relating to or belonging to the armed forces,,,,,,,,,,,,,,,,,,,
TDztbIZLUPI_w,pat,TDztbIZLUPI_d,to touch someone or something gently and usually repeatedly with the hand flat,,,,,,,,,,,,,,,,,,,
hlBdcAdQnUU_w,bask,hlBdcAdQnUU_d,to lie or sit enjoying the warmth especially of the sun,,,,,,,,,,,,,,,,,,,
AnhTIMU_EzI_w,euro,AnhTIMU_EzI_d,the unit of money used in most European Union countries,,,,,,,,,,,,,,,,,,,
jYVESnkt5pc_w,veracity,jYVESnkt5pc_d,"the quality of being true, honest, or accurate",,,,,,,,,,,,,,,,,,,
LKYengAeduU_w,abstain,LKYengAeduU_d,"to not do something, especially something enjoyable that you think might be bad",,,,,,,,,,,,,,,,,,,
y6F2pI1SO1g_w,disposed,y6F2pI1SO1g_d,to be willing or likely to do something,,,,,,,,,,,,,,,,,,,
6zErcTU0HNQ_w,society,6zErcTU0HNQ_d,"a large group of people who live together in an organized way, making decisions about how to do things and sharing the work that needs to be done. All the people in a country, or in several similar countries, can be referred to as a society",,,,,,,,,,,,,,,,,,,
vK4PBDsRZ1E_w,recede,vK4PBDsRZ1E_d,"to move further away into the distance, or to become less clear or less bright",,,,,,,,,,,,,,,,,,,
u8OLvh-F9Y4_w,primitive,u8OLvh-F9Y4_d,"relating to human society at a very early stage of development, with people living in a simple way without machines or a writing system",,,,,,,,,,,,,,,,,,,
qu8giahciI0_w,bribe,qu8giahciI0_d,"to try to make someone do something for you by giving them money, presents, or something else that they want.",,,,,,,,,,,,,,,,,,,